grdc_no,wmo_reg,sub_reg,river,station,country,latitude,longitude,area,altitude,d_start,d_end,d_yrs,d_miss,m_start,m_end,m_yrs,m_miss,t_start,t_end,t_yrs,lta_discharge,r_volume_yr,r_height_yr
1495165,1,95,RUNDE,RUNDE U/S INGESI FLUMES (63423133),ZW,-20.616667,30.45,3710,-999,1971,1990,20,22.21415081,,,,,1971,1990,20,8.271,0.260834256,70.30572938
1495170,1,95,TOKWE,AUSTRAL DAM SPILLWAY,ZW,-20.13,30.45,4250,-999,,,,,1973,1980,8,0,1973,1980,8,23.969,0.755886384,177.8556198
1495180,1,95,SHASHE,MUSHWE FLUMES,ZW,-19.95,30.47,1620,-999,,,,,1966,1980,15,0,1966,1980,15,6.862,0.216400032,133.5802667
1495190,1,95,UMTEBEKWA,RIETFONTEIN G/W (63423142),ZW,-19.883333,29.95,628,-999,1980,1990,11,9.994523549,,,,,1980,1990,11,1.1,0.0346896,55.23821656
1495195,1,95,IMPALI,IMPALULI G/W (63423193),ZW,-19.783333,29.916667,64,-999,1966,1990,25,8.41889117,,,,,1966,1990,25,0.285,0.00898776,140.43375
1495200,1,95,RUNDE,TOKWE CONFLUENCE U/S C/S,ZW,-21.17,31.2,17100,-999,,,,,1962,1980,19,0,1962,1980,19,48.502,1.529559072,89.44789895
1495220,1,95,TOKWE,LUNDI CONFLUENCE U/S C/S,ZW,-21.13,31.27,7950,-999,,,,,1962,1980,19,0,1962,1980,19,25.316,0.798365376,100.4233177
1495230,1,95,BEVUMI,KYLE DAM U/S G/W (63423344),ZW,-21.166667,31.133333,135,-999,1959,1990,32,3.497306368,,,,,1959,1990,32,0.324,0.010217664,75.6864
1495240,1,95,RUNDE,TOKWE CONFLUENCE D/S C/S,ZW,-21.13,31.27,23000,-999,,,,,1962,1980,19,0,1962,1980,19,66.934,2.110830624,91.77524452
1495280,1,95,MUTIRIKWI,BANGALA DAM D/S FLUMES,ZW,-20.75,31.23,1980,-999,,,,,1960,1980,21,6.382978723,1960,1980,21,15.424,0.486411264,245.6622545
1495290,1,95,SHAGASHI,WATERWORKS WEIR,ZW,-20.05,30.85,541,-999,,,,,1964,1981,18,0,1964,1981,18,1.431,0.045128016,83.41592606
1495291,1,95,SHAGASHI,KYLE DAM U/S G/W (63423369),ZW,-20.116667,30.866667,847,-999,1980,1990,11,8.324205915,,,,,1980,1990,11,0.624,0.019678464,23.23313341
1495292,1,95,SHAGASHI,MAKAHOLI DAM U/S FLUME (63423353),ZW,-19.816667,30.733333,160,-999,1974,1990,17,25.99247091,,,,,1974,1990,17,0.538,0.016966368,106.0398
1495295,1,95,UMPOPINYANI,KYLE DAM U/S G/W (63423354),ZW,-20.1,30.9,229,-999,1960,1990,31,3.331203797,,,,,1960,1990,31,0.436,0.013749696,60.04234061
1495300,1,95,MUTIRIKWI,KYLE DAM U/S FLUME,ZW,-20.08,31.07,847,-999,,,,,1959,1980,22,0,1959,1980,22,3.043,0.095964048,113.298758
1495310,1,95,MSALI,KYLE DAM U/S G/W (63423348),ZW,-20.1,31.083333,411,-999,1959,1990,32,12.90294092,,,,,1959,1990,32,1.224,0.038600064,93.91743066
1495320,1,95,POPOTEKE,KYLE DAM U/S G/W (63423349),ZW,-20.116667,31.016667,946,-999,1960,1990,31,8.40558547,,,,,1960,1990,31,2.853,0.089972208,95.10804228
1495330,1,95,MUTIRIKWI,KYLE DAM U/S G/W (63423345),ZW,-20.083333,31.066667,835,-999,1960,1990,31,3.378378378,,,,,1960,1990,31,2.885,0.09098136,108.9597126
1495350,1,95,CHIREDZI,R/B CANAL PICK UP WEIR,ZW,-20.92,31.63,2460,-999,,,,,1974,1980,7,0,1974,1980,7,9.732,0.306908352,124.7594927
1495351,1,95,CHIREDZI,MANJIRENJI DAM U/S (63423208),ZW,-20.483333,31.533333,1049,-999,1966,1990,25,4.163814739,,,,,1966,1990,25,5.434,0.171366624,163.3618913
1495360,1,95,ROSWA,ROSWA TURGWE FLUME (63422114),ZW,-20.166667,31.6,210,-999,1973,1990,18,11.75712675,,,,,1973,1990,18,1.117,0.035225712,167.7414857
1495370,1,95,NGEZI,SIVUMBA FLUME (63423551),ZW,-20.566667,30.283333,4157,-999,1975,1989,15,21.52913571,,,,,1975,1989,15,5.377,0.169569072,40.79121289
1495371,1,95,NGEZI,MBERENGWA ROAD BRIDGE (63423528),ZW,-20.366667,29.9,1672,-999,1957,1984,28,23.78827824,,,,,1957,1984,28,3.133,0.098802288,59.09227751
1495700,1,95,"SAVE, RIO",CONDO D/S G/W (63422121),ZW,-19.216667,32.016667,11174,-999,1956,1990,35,6.498631019,1955,1984,30,4.597701149,1955,1990,36,41.794,1.318015584,117.9537841
1495720,1,95,MACHEKE,CONDO U/S G/W (63422219),ZW,-18.916667,31.95,3383,-999,1954,1990,37,28.9906998,1954,1980,27,8.360128617,1954,1990,37,12.346,0.389343456,115.0882223
1495800,1,95,ODZI,ODZI BRIDGE CONTROL SECTION (63422361),ZW,-18.916667,32.416667,2498,-999,1962,1990,29,4.008995795,1962,1980,19,0,1962,1990,29,12.105,0.38174328,152.8195677
1495801,1,95,ODZI,ODZI GORGE G/W (63422330),ZW,-19.766667,32.4,7265,-999,1981,1990,10,25.34225738,,,,,1981,1990,10,23.076,0.727724736,100.1685803
1495802,1,95,ODZI,ODZI FALLS FLUME (63422362),ZW,-18.883333,32.433333,2222,-999,1978,1990,13,0,,,,,1978,1990,13,11.129,0.350964144,157.9496598
1495830,1,95,UMTALI,PREMIER ESTATE,ZW,-18.92,32.55,249,-999,,,,,1964,1982,19,0,1964,1982,19,0.49,0.01545264,62.05879518
1496150,1,96,SHASHANI,ANTELOPE DAM U/S G/W (63535177),ZW,-20.966667,28.35,551,-999,1969,1990,22,4.863102999,1970,1980,11,0,1969,1990,22,0.657,0.020719152,37.6028167
1496160,1,96,MPOPOMA,MPOPONA DAM D/S FLUME (63535223),ZW,-20.566667,28.383333,112,-999,1956,1990,35,17.77258818,,,,,1956,1990,35,0.157,0.004951152,44.20671429
1496161,1,96,MPOPOMA,MPOPONA DAM U/S G/W (63535239),ZW,-20.533333,28.35,90,-999,1963,1990,28,45.51815048,,,,,1963,1990,28,0.229,0.007221744,80.2416
1496180,1,96,THULI,MAKWE DAM D/S G/W (63535256),ZW,-20.9,28.783333,651,-999,1965,1990,26,20.14528895,1966,1980,15,11.9047619,1965,1990,26,1.434,0.045222624,69.46639631
1496181,1,96,THULI,THULI GORGE G/W (63535231),ZW,-21.083333,28.833333,4090,-999,1958,1990,33,13.47535934,,,,,1958,1990,33,6.047,0.190698192,46.62547482
1496195,1,96,ZGALANGAMATE,ANTELOPE DAM U/S (63535178),ZW,-20.983333,28.45,51,-999,1969,1989,21,5.106091718,,,,,1969,1989,21,0.111,0.003500496,68.63717647
1496200,1,96,THULI,NTALALI CAUSEWAY,ZW,-21.32,28.95,5880,-999,,,,,1966,1980,15,0,1966,1980,15,12.366,0.389974176,66.32213878
1496250,1,96,CHAVEZI,GWANDA WEIR,ZW,-20.95,29,940,-999,,,,,1950,1980,31,0.277777778,1950,1980,31,2.652,0.083633472,88.97177872
1496251,1,96,CHAVEZI,SHEET DAM U/S G/W (63535229),ZW,-20.75,28.933333,363,-999,1960,1990,31,27.50752943,,,,,1960,1990,31,0.481,0.015168816,41.7873719
1496300,1,96,INCEMA,NCEMA DAM U/S G/W,ZW,-20.32,29,640,-999,,,,,1964,1982,19,1.369863014,1964,1982,19,0.816,0.025733376,40.2084
1496320,1,96,UMZINGWANI,GLASS BLOCK G/W (63534120),ZW,-20.583333,29.183333,2504,-999,,,,,1953,1980,28,3.703703704,1953,1980,28,4.064,0.128162304,51.18302875
1496321,1,96,UMZINGWANI,DODDIEBURN RANCH (63534162),ZW,-21.416667,29.4,9718,-999,1966,1990,25,29.86588921,,,,,1966,1990,25,15.063,0.475026768,48.88112451
1496340,1,96,INSIZA,RIXON DAM U/S G/W (63534275),ZW,-19.95,29.2,397,-999,1968,1990,23,0.199128811,1973,1980,8,1.075268817,1968,1990,23,0.254,0.008010144,20.17668514
1496345,1,96,JAMA,RIXON DAM U/S G/W (63534274),ZW,-19.983333,29.166667,76,-999,1968,1990,23,5.090230243,,,,,1968,1990,23,0.165,0.00520344,68.46631579
1496350,1,96,INSIZA,FILABUSI UPPER WEIR,ZW,-20.52,29.27,2000,-999,,,,,1952,1981,30,0.862068966,1952,1981,30,2.605,0.08215128,41.07564
1496351,1,96,INSIZA,SILALABUHWA DAM D/S G/W (63534265),ZW,-20.783333,29.366667,2963,-999,1966,1990,25,20.46543463,,,,,1966,1990,25,2.697,0.085052592,28.70489099
1496355,1,96,UNKAKEZI,ESKDALE CAUSEWAY (63534213),ZW,-20.6,29.416667,453,-999,1951,1990,40,13.89259389,,,,,1951,1990,40,0.803,0.025323408,55.90156291
1496360,1,96,MWENEZI,JEKA BRIDGE G/W (63531028),ZW,-20.833333,29.933333,1929,-999,1957,1990,34,17.34008131,,,,,1957,1990,34,2.413,0.076096368,39.44860964
1496365,1,96,LUMANI,INSINDI WEIR (63535215),ZW,-20.6,29.6,277,-999,1952,1990,39,2.910872541,,,,,1952,1990,39,0.877,0.027657072,99.84502527
1496500,1,96,LIMPOPO RIVER,BEITBRIDGE PUMPSTATION C/S (63533035),ZW,-22.216667,29.983333,208784,-999,1959,1990,32,23.28888104,1959,1980,22,2.777777778,1959,1990,32,66.551,2.098752336,10.05226615
1512100,1,12,GORGOL EL ABIOD,AGUEILLAT,MR,16.92,-12.38,8370,-999,1978,1985,8,12.62833676,1978,1985,8,12.5,1978,1985,8,2.016,0.063576576,7.595767742
1512200,1,12,"GARFA, OUED",GHORFA AVAL,MR,15.53,-12.7,5050,-999,1979,1985,7,31.2084474,1979,1985,7,30.95238095,1979,1985,7,11.974,0.377612064,74.77466614
1512300,1,12,"NIORDE, OUED",HARR,MR,15.28,-12.55,1550,-999,1985,1985,1,0.273972603,1985,1985,1,0,1985,1985,1,4.507,0.142132752,91.69854968
1526200,1,26,ANKOBRA,PRESTEA,GH,5.45,-2.1167,4268,19.65,1997,2007,11,16.56692057,1976,1978,3,0,1976,2007,32,11.647,0.367299792,86.05899531
1526300,1,26,PRA,DABOASI,GH,5.1667,-1.6333,22714,-0.07,1979,2006,28,32.71731691,1965,1978,14,0,1965,2006,42,190.359,6.003161424,264.29345
1526800,1,26,AYENSU,WINNEBA,GH,5.38,-0.6,1658,4,,,,,1976,1978,3,2.777777778,1976,1978,3,3.079,0.097099344,58.56413993
1526801,1,26,AYENSU,OKYEREKO (W/ROAD),GH,5.3833,-0.6,1600,-999,1979,2007,29,37.07350361,,,,,1979,2007,29,5.369,0.169316784,105.82299
1530100,1,30,TANO,ALANDA,GH,5.12,-2.75,15800,1.8,1975,1978,4,8.918128655,1965,1978,14,1.226993865,1965,1978,14,131.862,4.158400032,263.1898754
1531050,1,31,BLACK VOLTA,LAWRA,GH,10.6333,-2.9167,93820,224.19,1975,2007,33,37.65216651,1951,1974,24,0,1951,2007,57,59.363,1.872071568,19.95386451
1531100,1,31,BLACK VOLTA,BAMBOI,GH,8.15,-2.0333,134200,34.75,1975,2007,33,56.51247977,1950,1974,25,0,1950,2007,58,308.667,9.734122512,72.53444495
1531300,1,31,PRU,PRANG,GH,7.9833,-0.8833,6355,41.43,1998,2007,10,2.199606041,1957,1967,11,0,1957,2007,51,51.438,1.622148768,255.2555103
1531420,1,31,KULPAWN,YAGABA,GH,10.23,-1.2833,10600,126.3,1975,2007,33,73.28679663,1958,1974,17,3.645833333,1958,2007,50,16.352,0.515676672,48.64874264
1531430,1,31,SISILI,WIASI,GH,10.33,-1.35,9500,125.51,1975,2007,33,70.1873496,1962,1974,13,0,1962,2007,46,11.475,0.3618756,38.09216842
1531450,1,31,WHITE VOLTA,NAWUNI,GH,9.7,-1.08,92950,96,1975,2007,33,10.81127096,1953,1974,22,0,1953,2007,55,243.769,7.687499184,82.705747
1531550,1,31,WHITE VOLTA,PWALAGU,GH,10.5833,-0.85,63350,123,1975,2007,33,57.46571207,1951,1974,24,0,1951,2007,57,103.985,3.27927096,51.76434033
1531600,1,31,WHITE VOLTA,YARUGU,GH,10.98,-0.4,41550,170,1975,2007,33,69.43119891,1966,1974,9,0,1966,2007,42,71.814,2.264726304,54.50604823
1531650,1,31,RED VOLTA,NANGODI,GH,10.8667,-0.6167,11570,184.12,1975,2007,33,88.62161461,1958,1974,17,0,1958,2007,50,15.351,0.484109136,41.84175765
1531680,1,31,DAKA,EKUMDIPE,GH,8.47,-0.22,6810,-999,1975,1996,22,66.52526032,1963,1974,12,0,1963,1996,34,23.54,0.74235744,109.0099031
1531700,1,31,VOLTA,SENCHI(HALCROW),GH,6.2,0.1,394100,5,,,,,1936,1984,49,3.242320819,1936,1984,49,1091.454,34.42009334,87.33847588
1531800,1,31,OTI,SABARI,GH,9.28,0.23,58670,82.55,1995,2007,13,13.61702128,1959,1974,16,0,1959,2007,49,405.169,12.77740958,217.7843802
1535100,1,35,KABIA,GOUNOU-GAYA,TD,9.69,15.5,3840,-999,1978,1990,13,47.2507415,1978,1990,13,47.22222222,1978,1990,13,3.664,0.115547904,30.0906
1535110,1,35,KABIA,PONT CAROL,TD,9.28,15.5,2072,-999,1978,1990,13,11.8868355,1978,1990,13,11.80555556,1978,1990,13,1.024,0.032292864,15.58535907
1537100,1,37,CHARI,NDJAMENA(FORT LAMY),TD,12.12,15.03,600000,285,1976,1991,16,19.20924355,1933,1991,59,11.60458453,1933,1991,59,571.543,18.02418005,30.04030008
1537120,1,37,CHARI,CHAGOUA,TD,12.05,15.05,-999,-999,1983,1986,4,10.2189781,1983,1986,4,11.11111111,1983,1986,4,107.295,3.38365512,n.a.
1537130,1,37,CHARI,MAILAO,TD,11.58,15.28,500000,-999,1983,1986,4,14.32481752,1983,1986,4,11.11111111,1983,1986,4,94.123,2.968262928,5.936525856
1537150,1,37,LOGONE,BONGOR,TD,10.27,15.42,73700,321,1983,1986,4,5.644402634,1948,1986,39,26.04856512,1948,1986,39,190.074,5.994173664,81.33207142
1537170,1,37,LIM,OULI BANGALA,TD,7.83,15.83,4360,445,1978,1990,13,27.53821583,1978,1990,13,27.77777778,1978,1990,13,42.685,1.34611416,308.7417798
1537180,1,37,LOGONE,MOUNDOU,TD,8.53,16.07,33970,391,1983,1985,3,9.967845659,1935,1985,51,48.01324503,1935,1985,51,255.605,8.06075928,237.2905293
1537200,1,37,LOGONE,LAI,TD,9.4,16.3,56700,350,1983,1986,4,12.77372263,1948,1986,39,43.95604396,1948,1986,39,322.086,10.1573041,179.1411657
1537250,1,37,PENDE,DOBA,TD,8.65,16.83,14300,-999,,,,,1947,1975,29,26.94610778,1947,1975,29,125.668,3.963066048,277.1374859
1537300,1,37,CHARI,BOUSSO,TD,10.48,16.72,450000,325,1984,1985,2,13.35616438,1936,1985,50,50.85910653,1936,1985,50,845.186,26.6537857,59.23063488
1537450,1,37,OUHAM,MOISSALA,TD,8.33,17.77,67600,518,1983,1984,2,0.862068966,1951,1984,34,29.00763359,1951,1984,34,504.278,15.90291101,235.2501628
1537480,1,37,OUHAM,MANDA,TD,9.08,18.2,80000,-999,1983,1986,4,5.565693431,1983,1986,4,5.555555556,1983,1986,4,124.301,3.919956336,48.9994542
1537500,1,37,CHARI,SARH(FORT ARCHAMBAULT),TD,9.15,18.42,193000,355,1983,1986,4,1.952723535,1938,1986,49,32.24137931,1938,1986,49,67.521,2.129342256,11.03286143
1537800,1,37,"AZOUM, BAHR",AM-TIMAN,TD,11.03,20.28,80000,-999,,,,,1953,1976,24,17.02898551,1953,1976,24,28.892,0.911138112,11.3892264
1547100,1,47,KALUNGU,CHUNGA RANCH,ZM,-9.93,32.13,-999,-999,1960,2004,45,17.45963002,,,,,1960,2004,45,5.623,0.177326928,n.a.
1547200,1,47,MWAMBESHI,NSAMA,ZM,-8.9,29.9666,707,-999,1959,2004,46,19.22983479,1980,1984,5,0,1959,2004,46,2.883,0.090918288,128.5972956
1547201,1,47,LUFUBU,CHIPILI,ZM,-10.7166,29.0833,1220,-999,1971,2005,35,41.61368809,,,,,1971,2005,35,7.101,0.223937136,183.5550295
1547202,1,47,LUFUBU,NEAR CHIBOTE,ZM,-9.8666,29.55,-999,-999,1977,2004,28,22.91645672,,,,,1977,2004,28,13.85,0.4367736,n.a.
1547300,1,47,LUKULU,KASAMA/LUWINGU ROAD BRIDGE (60773250),ZM,-10.1833,30.9667,6418,-999,1970,2005,36,2.361229388,,,,,1970,2005,36,66.729,2.104365744,327.884971
1547310,1,47,LUAPULA,CHEMBE FERRY,ZM,-11.9666,28.75,123072,-999,1956,2005,50,1.364294465,,,,,1956,2005,50,507.452,16.00300627,130.0296271
1547320,1,47,LUFUBU,GREEN WATER FALLS,ZM,-10.247441,29.910836,-999,-999,1960,2005,46,15.30940669,,,,,1960,2005,46,1.295,0.04083912,n.a.
1547330,1,47,LUONGO,MWENDAKASHIBA,ZM,-10.4666,29.05,4170,-999,1971,2004,34,33.51648352,,,,,1971,2004,34,0.309,0.009744624,2.336840288
1547340,1,47,MUTOTOSHI,KAPUMA FALLS,ZM,-9.4833,30.2333,383,-999,1971,2005,35,14.69342074,,,,,1971,2005,35,3.956,0.124756416,325.7347676
1547350,1,47,LWOMBE,CHISHIMBA FALLS,ZM,-10.12,30.95,2549,-999,,,,,1980,1984,5,0,1980,1984,5,29.087,0.917287632,359.8617623
1547360,1,47,NGONA,NTUMBACHUSHI FALLS,ZM,-9.85,28.95,303,-999,1957,2005,49,4.979253112,,,,,1957,2005,49,2.007,0.063292752,208.8869703
1547400,1,47,CHAMBESHI,OLD PONTOON,ZM,-10.95,31.07,34745,1200,1972,2004,33,16.94605809,1976,1979,4,2.083333333,1972,2004,33,176.72,5.57304192,160.398386
1547500,1,47,CHAMBESHI,CHANDAWAYAYA,ZM,-9.78,31.7,4628,-999,1978,1981,4,0.091240876,1978,1981,4,0,1978,1981,4,55.53,1.75119408,378.391115
1547510,1,47,CHAMBESHI,MBESUMA PONTOON (60773245),ZM,-10,32.166667,13276,-999,1974,2004,31,23.80736852,,,,,1974,2004,31,73.095,2.30512392,173.6309069
1547600,1,47,KANCHIBYA,MPIKA/KASAMA ROAD BRIDGE,ZM,-11.4972,31.2833,1215,-999,1970,2004,35,19.59215686,,,,,1970,2004,35,6.536,0.206119296,169.6455111
1547715,1,47,MANSHA,SHIWA NGANDU (60773275),ZM,-11.216667,31.666667,1008,-999,1964,1992,29,5.915713308,,,,,1964,1992,29,14.414,0.454559904,450.9522857
1547730,1,47,LUKUPA,PUMP HOUSE,ZM,-10.1666,30.9666,-999,-999,1991,2004,14,35.14056225,,,,,1991,2004,14,12.361,0.389816496,n.a.
1547751,1,47,LWITIKILA,LWITIKILA FALLS,ZM,-11.7333,31.4833,179,-999,1959,2004,46,30.19713262,,,,,1959,2004,46,1.7,0.0536112,299.5039106
1547760,1,47,MILIMA,MILIMA PUMP HOUSE,ZM,-10.15,31.25,67,-999,1970,2005,36,32.29852133,,,,,1970,2005,36,0.656,0.020687616,308.7703881
1547765,1,47,KALUNGU,KALUNGU (60773235),ZM,-10.133333,31.366667,2106,-999,1965,1992,28,6.310127237,,,,,1965,1992,28,16.805,0.52996248,251.6441026
1547770,1,47,MUNGU,MUNGWI SCHOOL,ZM,-10.1333,31.3666,39,-999,1964,2005,42,15.85991078,,,,,1964,2005,42,1.202,0.037906272,971.9556923
1547780,1,47,NAKONDE,NAKONDE DAM SITE (60773230),ZM,-9.6666,32.7166,41,-999,1957,2005,49,61.99143469,,,,,1957,2005,49,5.715,0.18022824,4395.810732
1547800,1,47,LWITIKILA,MPIKA ROAD BRIDGE,ZM,-11.8333,31.3833,324,-999,1970,2004,35,25.19584333,1978,1981,4,0,1970,2004,35,5.464,0.172312704,531.8293333
1553100,1,53,LUFUBU,KESO FALLS,ZM,-8.7,30.62,4098,-999,1978,1981,4,33.02919708,1978,1981,4,33.33333333,1978,1981,4,n.a.,n.a.,n.a.
1553200,1,53,LUNZUA,KAMBOLE (60773105),ZM,-8.95,31.183333,444,-999,1970,1991,22,0.234680574,,,,,1970,1991,22,4.042,0.127468512,287.0912432
1553500,1,53,LUCHECHE,BELOW LAKE CHILA,ZM,-8.8333,31.3833,22,-999,1970,2004,35,13.74790185,,,,,1970,2004,35,0.431,0.013592016,617.8189091
1563050,1,63,HOHA,NEAR ASOSA,ET,10.15,34.63,161,1460,1978,1980,3,0,1978,1980,3,0,1978,1980,3,0.893,0.028161648,174.9170683
1563100,1,63,BLUE NILE,SUDAN BORDER,ET,11,35,-999,-999,,,,,1969,1975,7,7.407407407,1969,1975,7,2450.683,77.28473909,n.a.
1563450,1,63,FET'AM SHET',TILILI,ET,10.85,37.02,282,2450,1978,1980,3,0,1978,1980,3,0,1978,1980,3,8.477,0.267330672,947.9811064
1563500,1,63,BLUE NILE,NEAR MERAWI,ET,11.37,37.03,1664,1900,1978,1980,3,0,1978,1980,3,0,1978,1980,3,55.402,1.747157472,1049.974442
1563550,1,63,NESHO SHET',NEAR SHAMBOO,ET,9.75,37.25,322,2150,1978,1980,3,0,1978,1980,3,0,1978,1980,3,4.33,0.13655088,424.0710559
1563600,1,63,GUDLA,NEAR DEMBCHA,ET,10.55,37.5,242,2050,1978,1980,3,0,1978,1980,3,0,1978,1980,3,7.8,0.2459808,1016.449587
1563680,1,63,FATTO,NEAR GUDER,ET,8.87,37.72,96,2320,1978,1980,3,0,1978,1980,3,0,1978,1980,3,1.907,0.060139152,626.4495
1563700,1,63,GUDER WENZ,GUDER,ET,8.95,37.75,524,2050,1978,1980,3,0,1978,1980,3,0,1978,1980,3,10.059,0.317220624,605.3828702
1563750,1,63,BLUE NILE,NEAR THE LAKE TANA,ET,10,37,-999,-999,,,,,1969,1975,7,4.761904762,1969,1975,7,210.591,6.641197776,n.a.
1563800,1,63,BLUE NILE,KESSIE,ET,11.07,38.18,65784,-999,,,,,1976,1979,4,0,1976,1979,4,464.519,14.64907118,222.6844093
1563900,1,63,BERESSA,DEBRE BERHAN,ET,9.67,39.52,211,2750,1978,1980,3,0,1978,1980,3,0,1978,1980,3,2.345,0.07395192,350.4830332
1564500,1,64,TEKEZE WENZ,EMBAMADRE,ET,13.73,38.2,45694,-999,,,,,1976,1976,1,0,1976,1976,1,143.719,4.532322384,99.18856708
1566100,1,66,BARO,GAMBELLA,ET,8.25,34.58,23461,-999,,,,,1928,1979,52,55.76923077,1928,1979,52,36.625,1.155006,49.23089382
1566206,1,66,BARO,D/S BARO-ADURA BIFURCATION,ET,8.367386,33.768355,-999,-999,,,,,1944,1947,4,57.5,1944,1947,4,n.a.,n.a.,n.a.
1566207,1,66,BARO,U/SBARO-ADURA BIFURCATION,ET,8.3333,33.9333,-999,-999,,,,,1943,1947,5,62.74509804,1943,1947,5,n.a.,n.a.,n.a.
1566208,1,66,BARO,U/S KHOR MAKWAI HEAD,ET,8.040186,33.762168,-999,-999,,,,,1945,1947,3,59.25925926,1945,1947,3,n.a.,n.a.,n.a.
1566250,1,66,JIKAWO,AT THE MOUTH,ET,8.3667,33.7833,-999,-999,,,,,1942,1947,6,60.9375,1942,1947,6,n.a.,n.a.,n.a.
1566255,1,66,BARO,SPILLOUT RIGHT (6.5KM U/S KHOR JOKAU),ET,8.35,33.8167,-999,-999,,,,,1945,1945,1,0,1945,1945,1,n.a.,n.a.,n.a.
1566260,1,66,ADURA,AT OFFTAKE FROM BARO,ET,8.387658,33.689268,-999,-999,,,,,1946,1947,2,50,1946,1947,2,n.a.,n.a.,n.a.
1566261,1,66,ADURA,D/S MAKWAI MOUTH,ET,8.126885,33.542763,-999,-999,,,,,1946,1947,2,60,1946,1947,2,n.a.,n.a.,n.a.
1566270,1,66,MAKWAI,JUNCTION WITH ADURA,ET,8.1167,33.6167,-999,-999,,,,,1946,1947,2,60,1946,1947,2,n.a.,n.a.,n.a.
1566500,1,66,PIBOR WENZ,U/S PIBOR-BARO JUNCTION,ET,8.4333,33.2167,-999,-999,,,,,1929,1933,5,6.666666667,1929,1933,5,7.691,0.242543376,n.a.
1566501,1,66,PIBOR WENZ,D/S MAKWAI MOUTH,ET,8.35,33.2167,-999,-999,,,,,1929,1933,5,16.36363636,1929,1933,5,9.224,0.290888064,n.a.
1566502,1,66,PIBOR WENZ,U/S MAKWAI MOUTH,ET,8.35,33.2167,-999,-999,,,,,1929,1947,19,72.19730942,1929,1947,19,5.566,0.175529376,n.a.
1566510,1,66,"MACAP, KHOR",AT THE MOUTH,ET,8.4,33.2,-999,-999,,,,,1938,1947,10,69.02654867,1938,1947,10,n.a.,n.a.,n.a.
1566520,1,66,MAKWAI,AT THE MOUTH,ET,8.35,33.2167,-999,-999,,,,,1929,1947,19,73.42342342,1929,1947,19,n.a.,n.a.,n.a.
1577050,1,77,HOLETA SHET',NEAR HOLETTA,ET,9.08,38.52,119,1860,1978,1980,3,0,1978,1980,3,0,1978,1980,3,2.117,0.066761712,561.0227899
1577100,1,77,AWASH WENZ,MELKA KUNTIRE,ET,8.7,38.6,4456,1850,1978,2008,31,29.46215667,1978,1980,3,0,1978,2008,31,28.581,0.901330416,202.2734327
1577101,1,77,AWASH WENZ,HOMBOLE,ET,8.383333,38.783333,7656,-999,1990,2009,20,0,,,,,1990,2009,20,43.836,1.382412096,180.5658433
1577102,1,77,AWASH WENZ,METAHARA,ET,8.85,39.85,16416,-999,1982,2009,28,4.165444412,,,,,1982,2009,28,33.721,1.063425456,64.77981579
1577200,1,77,MOJO WENZ,MOJO VILLAGE,ET,8.57,38.6,2050,2050,1978,1980,3,0,1978,1980,3,0,1978,1980,3,2.6,0.0819936,39.99687805
1577300,1,77,K'ELET'A WENZ,SIRE VILLAGE,ET,8.27,39.4,745,1560,1978,1980,3,0,1978,1980,3,0,1978,1980,3,2.448,0.077200128,103.6243329
1577500,1,77,KESSEM,AWARA MELKA,ET,9.15,39.93,3135,850,1978,1980,3,0,1978,1980,3,0,1978,1980,3,14.029,0.442418544,141.1223426
1577600,1,77,AWASH WENZ,AWASH,ET,9.2,40.2,18710,-999,,,,,1976,1979,4,0,1976,1979,4,46.057,1.452453552,77.62979968
1577601,1,77,AWASH WENZ,MELKA SEDI,ET,9.39,40.13,21520,-999,1990,2009,20,0.154559505,,,,,1990,2009,20,53.629,1.691244144,78.5894119
1577602,1,77,AWASH WENZ,ADAITU,ET,11.133333,40.783333,52835,-999,1990,2004,15,5.145195868,,,,,1990,2004,15,62.92,1.98424512,37.55550525
1577603,1,77,AWASH WENZ,TENDAHO,ET,11.683333,40.95,62088,-999,1990,2004,15,14.45581395,,,,,1990,2004,15,69.429,2.189512944,35.26467182
1577700,1,77,BORKENA SHET',SWAMP OUTLET,ET,10.65,39.92,1350,1350,1978,1980,3,0,1978,1980,3,0,1978,1980,3,3.735,0.11778696,87.2496
1577800,1,77,MET'I WENZ,MILLE VILLAGE,ET,11.4,40.73,4350,550,1978,1980,3,0,1978,1980,3,0,1978,1980,3,44.035,1.38868776,319.2385655
1578100,1,78,WEBE,BELOW DODOLA BRIDGE,ET,7.02,39.03,1035,2480,1978,1980,3,0,1976,1980,5,0,1976,1980,5,5.161,0.162757296,157.2534261
1578200,1,78,MERIBO SHET',NEAR ADABA BRIDGE,ET,7,39.33,200,2350,1978,1980,3,0,1978,1980,3,0,1978,1980,3,3.019,0.095207184,476.03592
1578500,1,78,"SHEBELE, WABI",GODE,ET,5,43,-999,-999,,,,,1969,1975,7,0,1969,1975,7,121.184,3.821658624,n.a.
1580300,1,80,"JUBBA, WEBI",CHENEMASSA,ET,5.52,39.68,10574,-999,,,,,1976,1976,1,0,1976,1976,1,72.071,2.272831056,214.9452483
